gaia_dr3_source_id,cluster_name,catalogue_id,catalogue_reference,selection_stage,selection_criterion,original_class,original_class_basis,homogenized_class,homogenized_class_basis,kos_pbint,kos_pbbin,kos_like,kos_like6d,risbud_leading_flag,risbud_trailing_flag,risbud_within_tidal_radius_flag,risbud_corrected_sample_flag,ra_deg,dec_deg,pmra_masyr,pmdec_masyr,rv_kms
507299173118888448,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.785467,59.654423,15.565745,-13.38702,9.020000457763672
507299306255355776,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9468973840475776,24725.392575637663,0.0,-1,-1,-1,-1,33.93457671936,59.61297157717,15.51187005907023,-13.89791259290651,nan
507299997752582528,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9497539542168968,14847.961192464134,0.0,-1,-1,-1,-1,34.01365246797,59.67968947858,15.6401693638198,-13.72948615909613,nan
507299997752582528,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,34.013652,59.679689,15.640169,-13.729486,nan
507300478788942336,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9518562925545746,22762.007025915307,0.1049352299728753,-1,-1,-1,-1,33.82866770598,59.65764877394,15.74207847339994,-13.34177772803049,7.322531700134277
507300478788942336,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.828668,59.657649,15.742078,-13.341778,7.320000171661377
507301299119580160,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9549462999927426,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.83691104437,59.73980283704,15.78120616687424,-13.52667874773297,-2.855292797088623
507301299119580160,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.836911,59.739803,15.781206,-13.526679,-2.859999895095825
507301990617435264,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557595590409116,22762.007025915307,0.3552001117791526,-1,-1,-1,-1,33.6043520786,59.66891951454,15.5662189435888,-13.71555886524734,12.69308090209961
507301990617435264,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.604352,59.66892,15.566219,-13.715559,12.6899995803833
507301990617436544,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9473308167323314,22762.007025915307,0.0,-1,-1,-1,-1,33.60504375454,59.66757430347,15.57860041147138,-13.35696452178234,nan
507302196775856000,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9555331268720163,14847.961192464134,0.09861654945837954,-1,-1,-1,-1,33.74152094398,59.67454569056,16.1422238036603,-13.52942273848832,8.97321605682373
507302196775856000,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.741521,59.674546,16.142224,-13.529423,8.970000267028809
507302402934283008,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8244189251997566,2188.7828925615745,0.09861654945837954,-1,-1,-1,-1,33.64502689766,59.68863249101,15.25818941876964,-13.47192996240954,9.305353164672852
507302402934283008,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.645027,59.688632,15.258189,-13.47193,9.3100004196167
507302540373214592,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9531974997975574,22762.007025915307,0.0,-1,-1,-1,-1,33.659337359,59.72056637227,15.77524146730921,-13.4145636113851,nan
507302540373214592,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.659337,59.720566,15.775241,-13.414564,nan
507302815251149056,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9476477379536444,14847.961192464134,0.0,-1,-1,-1,-1,33.57037772173,59.68399597752,15.77248471706159,-13.88492155368232,nan
507303880403001344,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9553622894061422,2188.7828925615745,0.09861654945837954,-1,-1,-1,-1,33.75305517892,59.73136848326,15.45798584862792,-13.66199691248182,14.95843029022217
507303880403001344,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.753055,59.731368,15.457986,-13.661997,14.960000038146973
507304052201690880,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9302943018106618,14847.961192464134,0.09861654945837954,-1,-1,-1,-1,33.68570411771,59.74148395421,16.25431846901228,-14.39202767516688,6.783642292022705
507304052201690880,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.685704,59.741484,16.254318,-14.392028,6.78000020980835
507304086561427456,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9548243849753377,14847.961192464134,0.0,-1,-1,-1,-1,33.72756477783,59.74139651005,16.34635097525764,-13.90273203783107,nan
507304086561427456,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.727565,59.741397,16.346351,-13.902732,nan
507304120921164160,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9543527565095454,14847.961192464134,0.0,-1,-1,-1,-1,33.75106475627,59.74206888226,16.33004221826349,-13.69248868323145,nan
507304120921164160,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.751065,59.742069,16.330042,-13.692489,nan
507304494581593216,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9556590854127254,14847.961192464134,0.09861654945837954,-1,-1,-1,-1,33.75344125376,59.76656989187,15.82847244652966,-14.25855257209663,9.488886833190918
507304494581593216,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.753441,59.76657,15.828472,-14.258553,9.489999771118164
507304498878272384,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9549875398884612,14847.961192464134,0.0,-1,-1,-1,-1,33.75457843554,59.76674605039,15.70964544164819,-14.00332471716229,nan
507304498878272384,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.754578,59.766746,15.709645,-14.003325,nan
507304739398366336,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9524873475601194,14847.961192464134,0.09861654945837954,-1,-1,-1,-1,33.76471455826,59.81222713945,15.642325822425,-13.71408414594922,12.67880535125732
507306113785919232,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557963857089585,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.28257802666,59.55361422379,15.88813769382379,-13.27870205066176,4.924776077270508
507306113785919232,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.282578,59.553614,15.888138,-13.278702,4.920000076293945
507306526102768640,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.836658895265128,2188.7828925615745,0.09861654945837954,-1,-1,-1,-1,33.30506723839,59.57171884932,15.86744553098761,-14.1901401297879,17.03425979614258
507306526102768640,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.305067,59.571719,15.867446,-14.19014,17.030000686645508
507306594822240384,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8204595323830539,2227.2722938907673,0.0,-1,-1,-1,-1,33.35822953283,59.57454215928,16.18923929795905,-14.14150764908124,nan
507306594822240384,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,33.35823,59.574542,16.189239,-14.141508,nan
507307110218322432,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9556951427587524,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.20021948152,59.57790255999,15.8017408258789,-13.91964408892611,-17.73403358459473
507307110218322432,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.200219,59.577903,15.801741,-13.919644,-17.729999542236328
507307282017011456,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8080707204538474,2188.7828925615745,0.0,-1,-1,-1,-1,33.16366585164,59.58487621717,15.24201296908095,-13.91761452361906,nan
507308415888344960,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9469119818250542,14847.961192464134,0.0,-1,-1,-1,-1,33.30784160089,59.63210071542,16.51695350649041,-13.87982135386512,nan
507308514664642688,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9506109896209479,14847.961192464134,0.199489770529079,-1,-1,-1,-1,33.36491652319,59.65786166811,16.24973082069974,-13.85401111012203,7.914585590362549
507308514664642688,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.364917,59.657862,16.249731,-13.854011,7.909999847412109
507308553327286016,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9479907461997584,24725.392575637663,0.0,-1,-1,-1,-1,33.32763724843,59.65357911677,16.6079655390449,-13.55270893801165,nan
507308553327286016,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,33.327637,59.653579,16.607966,-13.552709,nan
507309309241524736,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,1.0,1068.613489302011,0.0,-1,-1,-1,-1,33.30751670883,59.66281693848,16.07704838377583,-13.50133830964639,10.38844776153564
507309515399944320,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9521157788200414,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.21378901109,59.68787345357,15.96949488588557,-13.60483073128731,8.44053840637207
507310133875198848,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8268497054853835,1626.6387949197144,0.1049352299728753,-1,-1,-1,-1,33.31849135327,59.73508461374,15.50843442277569,-13.83296891389432,10.94788646697998
507310133875198848,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.318491,59.735085,15.508434,-13.832969,10.949999809265137
507310202594666368,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.826090466622338,2227.2722938907673,0.199489770529079,-1,-1,-1,-1,33.29596181816,59.75527121254,16.05405360775962,-14.47274821541744,10.13847637176514
507310202594666368,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.295962,59.755271,16.054054,-14.472748,10.140000343322754
507310443112918784,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9545044365391094,14847.961192464134,0.199489770529079,-1,-1,-1,-1,33.11706261679,59.63085566027,16.64505879391589,-13.65004019818946,-2.783190488815308
507310443112918784,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.117063,59.630856,16.645059,-13.65004,-2.7799999713897705
507311336466065536,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9551264757843293,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.13022426397,59.71362859596,15.49394925287063,-13.26634965304843,10.39876747131348
507311336466065536,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.130224,59.713629,15.493949,-13.26635,10.399999618530273
507311851862153088,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.9519505753412607,24725.392575637663,0.3552001117791526,-1,-1,-1,-1,32.96902527289,59.70851420629,16.13766154099237,-13.76156586934381,9.406421661376953
507311851862153088,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,L,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,32.969025,59.708514,16.137662,-13.761566,9.40999984741211
507312023660832000,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9552596778778466,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.04643796841,59.72188967938,16.08828483293305,-13.14774681045375,11.28195762634277
507312023660832000,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.046438,59.72189,16.088285,-13.147747,11.279999732971191
507312539056919296,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8366460465920783,2188.7828925615745,0.199489770529079,-1,-1,-1,-1,33.17928915267,59.69253497153,15.51042404286457,-13.81369026782569,-3.392948865890503
507312539056919296,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.179289,59.692535,15.510424,-13.81369,-3.390000104904175
507312882654269184,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8330548951237343,2188.7828925615745,0.199489770529079,-1,-1,-1,-1,33.17282932398,59.74458551326,15.61791638863391,-14.00948884803983,8.103796005249023
507312882654269184,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.172829,59.744586,15.617916,-14.009489,8.100000381469727
507314325763243776,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9516105882784529,14847.961192464134,0.199489770529079,-1,-1,-1,-1,33.17301955086,59.81221782086,16.16918298060022,-13.9914293146969,9.461579322814941
507314325763243776,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.17302,59.812218,16.169183,-13.991429,9.460000038146973
507314566281391872,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8206747084573474,2227.2722938907673,0.199489770529079,-1,-1,-1,-1,33.15518197372,59.84522966432,15.73696556452562,-14.35104428961996,7.358541965484619
507314566281391872,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.155182,59.84523,15.736966,-14.351044,7.360000133514404
507314703710977920,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557867626760933,13732.90477240697,0.09861654945837954,-1,-1,-1,-1,33.47711378706,59.71060830247,15.86103276541871,-13.18067485491862,15.21301364898682
507314703710977920,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.477114,59.710608,15.861033,-13.180675,15.210000038146973
507314875519088000,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,33.47502,59.733867,16.019081,-13.344811,nan
507315116039285888,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9551112952703587,14847.961192464134,0.199489770529079,-1,-1,-1,-1,33.46727108567,59.75089671811,16.02426237442803,-13.54326160488597,4.466273307800293
507315219116671488,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9539666357502828,14847.961192464134,0.199489770529079,-1,-1,-1,-1,33.52886510805,59.73303288378,15.81007678250298,-13.73906548091135,-12.11445808410645
507315219116671488,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.528865,59.733033,15.810077,-13.739065,-12.109999656677246
507315665793030400,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9514640330098267,13732.90477240697,0.09861654945837954,-1,-1,-1,-1,33.5143341013,59.79894813363,15.68374091346043,-13.30703061618225,10.32594680786133
507315665793030400,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.514334,59.798948,15.683741,-13.307031,10.329999923706055
507315940670957056,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8389658909275988,2227.2722938907673,0.09861654945837954,-1,-1,-1,-1,33.4343606956,59.77465364285,16.06257472162445,-14.48814878471912,12.78988552093506
507315940670957056,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.434361,59.774654,16.062575,-14.488149,12.789999961853027
507316559146213248,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9550113770655024,14847.961192464134,0.0,-1,-1,-1,-1,33.44304185777,59.82749551173,16.18887724833437,-13.66991480616016,nan
507316559146213248,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.443042,59.827496,16.188877,-13.669915,nan
507317108902236160,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9542160848897455,14847.961192464134,0.09861654945837954,-1,-1,-1,-1,33.57589344961,59.83310341674,16.00612058616976,-14.1556957940236,11.5422830581665
507317108902236160,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.575893,59.833103,16.006121,-14.155696,11.539999961853027
507318655090452480,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9543401986141589,14847.961192464134,0.0,-1,-1,-1,-1,33.57534660018,59.9029809781,16.35928147686886,-13.6687484818763,nan
507318655090452480,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.575347,59.902981,16.359281,-13.668748,nan
507319376644775168,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.954885510110351,14847.961192464134,0.199489770529079,-1,-1,-1,-1,33.27150043882,59.81679181419,16.01310706411252,-13.78282370555363,8.817059516906738
507319376644775168,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.2715,59.816792,16.013107,-13.782824,8.819999694824219
507320132561058816,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9524334624829934,13732.90477240697,0.199489770529079,-1,-1,-1,-1,33.33236512249,59.90332547074,15.59213613116354,-13.63061900170038,11.1317024230957
507320132561058816,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.332365,59.903325,15.592136,-13.630619,11.130000114440918
507321472588762624,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9512253751384758,14847.961192464134,0.09861654945837954,-1,-1,-1,-1,33.39465418821,59.91911280735,16.52057956376305,-14.190363929256,12.93328666687012
507322125423773312,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.9537829666562087,24725.392575637663,0.0,-1,-1,-1,-1,33.4292994527,59.96336005204,15.77195463211316,-13.70536895356,nan
507322125423773312,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,L,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.429299,59.96336,15.771955,-13.705369,nan
507323053136698240,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9544999522501598,22762.007025915307,0.2999116572773151,-1,-1,-1,-1,33.38010736271,60.00114026062,15.92812864854071,-13.21782076106351,3.119768619537354
507323053136698240,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.380107,60.00114,15.928129,-13.217821,3.119999885559082
507323534174311808,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9554982231529132,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,34.00482894456,59.70362426342,15.20243721475549,-14.16167002020197,9.929519653320312
507323534174311808,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.004829,59.703624,15.202437,-14.16167,9.930000305175781
507323637253524992,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9508377684755719,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,34.06326581573,59.71785142559,15.32139064906423,-14.09765855649345,7.867405891418457
507323637253524992,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.063266,59.717851,15.321391,-14.097659,7.869999885559082
507324049570378880,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.947280946364477,13732.90477240697,0.0,-1,-1,-1,-1,34.07593723986,59.74940238458,15.98485690813444,-13.42516015793993,nan
